Region,Division,School ID,School Name,Estimated Cost,Year
Region V,Camarines Sur,112495,Taculod ES,2028385.33,2028
Region V,Camarines Sur,112496,Tomagodtod Elementary School,2376472.2,2027
Region V,Camarines Sur,112497,Union Elementary School,2476385.01,2028
Region V,Camarines Sur,173510,LOPE GUISIC ELEMENTARY SCHOOL,2209384.4,2027
Region V,Camarines Sur,173511,Binaliw Elem School,2194345.6,2027
Region V,Camarines Sur,173551,San Bernardino ES,2175677.6,2028
Region V,Camarines Sur,301952,Calabanga National Science High School,2817533.86,2027
Region V,Camarines Sur,301953,Quipayo National High School,5324563.78,2026
Region V,Camarines Sur,301954,Sabang National High School,2312938,2028
Region V,Camarines Sur,301955,West Coast National High School (West Coast High School),4275210.4,2026
Region V,Camarines Sur,301983,Jose De Villa NHS,3892760.2,2026
Region V,Camarines Sur,301998,Medroso-Mendoza NHS,2192760.2,2028
Region V,Camarines Sur,302065,Jose C. Prevosa National High School (Formerly: Union NHS),2133223.3,2028
Region V,Camarines Sur,303542,Severo High School,2193833.4,2028
Region V,Camarines Sur,305912,Camarines Sur National Agro-Industrial High School,2622303.33,2028
Region V,Camarines Sur,112498,Camaligan Central School,2112930.3,2028
Region V,Camarines Sur,112499,Dugcal ES,1563345.87,2028
Region V,Camarines Sur,112500,Marupit Elementary School,1932337.54,2026
Region V,Camarines Sur,112501,San Roque ES,1845332.87,2027
Region V,Camarines Sur,112502,Sua Elementary School,2927779.52,2025
Region V,Camarines Sur,112503,Tarosanan-San Francisco Elementary School,2864488.2,2027
Region V,Camarines Sur,302052,Camaligan National High School (formerly: Santo Tomas NHS),2586730.55,2026
Region V,Camarines Sur,112505,Calambog ES,2008634.66,2026
Region V,Camarines Sur,112506,Canaman CS,1785603.03,2026
Region V,Camarines Sur,112507,Fundado ES,3186308.3,2025
Region V,Camarines Sur,112508,Haring  ES - Main,2331307.39,2025
Region V,Camarines Sur,112509,Haring San Agustin ES - Annex,2121376.09,2027
Region V,Camarines Sur,112510,Iquin ES,2020353.59,2027
Region V,Camarines Sur,112511,Linaga Elem School,1840803.77,2027
Region V,Camarines Sur,112512,Mangayawan ES,2098568.99,2028
Region V,Camarines Sur,112514,Poro ES,1625101.42,2025
Region V,Camarines Sur,112515,San Francisco Elementary School,3166521.45,2025
Region V,Camarines Sur,112516,San Jose West PS,1947309.34,2026
Region V,Camarines Sur,112517,San Juan Elementary School,2834534.44,2026
Region V,Camarines Sur,112518,San Nicolas ES,1452202.24,2027
Region V,Camarines Sur,112520,Sua Elementary School,4654897.09,2026
Region V,Camarines Sur,112521,Tacolod Elementary School - Main,4972611.21,2026
Region V,Camarines Sur,112522,Tacolod ES - Annex,1976545.87,2026
Region V,Camarines Sur,112523,Talidtid ES,1871555.77,2028
Region V,Camarines Sur,301995,Mangayawan National High School,2034456.74,2028
Region V,Camarines Sur,302049,Sta. Cruz National High School,1832647.34,2027
Region V,Camarines Sur,309735,Northern Canaman High School,1349870.4,2028
Region V,Camarines Sur,501020,Palo Integrated School,2345624.17,2025
Region V,Camarines Sur,112757,Barobaybay ES,3580162.78,2025
Region V,Camarines Sur,112758,Bell-San Francisco ES,1863358.11,2027
Region V,Camarines Sur,112760,Carangcang Elem School,1000123,2027
Region V,Camarines Sur,112761,Casuray ES,4253244.58,2026
Region V,Camarines Sur,112762,Magarao Central School,2968885.33,2025
Region V,Camarines Sur,112770,Sta. Lucia ES,2873763.03,2028
Region V,Camarines Sur,301957,"Doroteo Federis, Sr. National High School",3500000,2025
Region V,Camarines Sur,302034,"Magarao National High School, Magarao",2634533.75,2028
Region V,Camarines Sur,500157,Ponong Integrated School,3785433.44,2028
Region V,Camarines Sur,112847,Ayugan Elementary School,1989303.9,2028
Region V,Camarines Sur,112848,Cabariwan Elementary School,1837464.61,2028
Region V,Camarines Sur,112849,Cagmanaba ES,1562344.42,2028
Region V,Camarines Sur,112850,Del Rosario ES,1437613.78,2028
Region V,Camarines Sur,112851,Gatbo ES,1662090.2,2028
Region V,Camarines Sur,112852,Guinaban Elementary School,2034404.44,2028
Region V,Camarines Sur,112853,Hanawan ES,1000340,2027
Region V,Camarines Sur,112854,Hibago ES,1689002,2028
Region V,Camarines Sur,112855,La Purisima Nuevo ES,2399152.39,2025
Region V,Camarines Sur,112856,May-Ogob ES,1164455.6,2027
Region V,Camarines Sur,112857,Moriones ES,1028373.3,2027
Region V,Camarines Sur,112858,New Moriones Elem School,1209383.3,2028
Region V,Camarines Sur,112859,Ocampo Central School,1634586.99,2027
Region V,Camarines Sur,112860,Pinit ES,1132223.4,2026
Region V,Camarines Sur,112861,San Antonio ES,1923865.55,2026
Region V,Camarines Sur,112862,San Jose Oras Elementary School,1512220.67,2026
Region V,Camarines Sur,112863,San Roque Communal Elem Sch,2856036.46,2026
Region V,Camarines Sur,112864,Sta. Cruz ES,5248220,2025
Region V,Camarines Sur,112865,Sto. Nino PS,2045692.43,2027
Region V,Camarines Sur,173502,Villaflorida Elementary School,1513345.5,2027
Region V,Camarines Sur,302006,Ocampo National High School,1644355.54,2027
Region V,Camarines Sur,305709,MALATE-OLOS HIGH SCHOOL,2394620.93,2027
Region V,Camarines Sur,309704,Hanawan National High School,1054469.06,2027
Region V,Camarines Sur,100859,Jose B. Velarde Elementary School,1138667.7,2027
Region V,Camarines Sur,112917,Agaton C. Rodriguez Elementary School,1342756.55,2027
Region V,Camarines Sur,112918,Anayan Sagrada ES,1652356.83,2027
Region V,Camarines Sur,112919,Bagong Sirang ES,1563266.47,2027
Region V,Camarines Sur,112920,Binanuaanan Norte ES,1065430.9,2028
Region V,Camarines Sur,112921,Binanuaanan Sur ES,1076433.09,2028
Region V,Camarines Sur,112922,Binobong ES,1043656.87,2026
Region V,Camarines Sur,112923,Cabocladan Elementary School,1008799.5,2028
Region V,Camarines Sur,112924,Caroyroyan ES,1907686.07,2028
Region V,Camarines Sur,112925,Curry Elementary School,1090705.9,2026
Region V,Camarines Sur,112926,Del Rosario Elem School,1009909.34,2026
Region V,Camarines Sur,112927,Himaao ES,1023347,2027
Region V,Camarines Sur,112928,La Purisima ES,1034839.09,2027
Region V,Camarines Sur,112929,Palestina ES,1423334,2026
Region V,Camarines Sur,112930,Pawili ES,1274344.4,2026
Region V,Camarines Sur,112931,Pensumil ES,2763902.23,2027
Region V,Camarines Sur,112932,Pili Central School,2708855.28,2025
Region V,Camarines Sur,112933,Pili West Central School,500672.12,2025
Region V,Camarines Sur,112934,R. Malanyaon ES,2433455.6,2028
Region V,Camarines Sur,112935,San Agustin Elementary School,2144543.44,2028
Region V,Camarines Sur,112936,San Jose North ES,2875445,2028
Region V,Camarines Sur,112937,San Jose South ES,2029840.23,2028
Region V,Camarines Sur,112938,School Of The Future,2863345.5,2028
Region V,Camarines Sur,112939,Soledad Marasigan Elementary School,2943347.5,2028
Region V,Camarines Sur,112940,Sto. Nino Elementary School,2556402.46,2025
Region V,Camarines Sur,112941,Tagbong ES,3275375.87,2026
Region V,Camarines Sur,112942,Tinangis ES,3904324.44,2026
Region V,Camarines Sur,133343,A.D.J. Garbiles Sr. Elementary School,2455343,2025
Region V,Camarines Sur,173513,A. Manaog ES (Hacienda Salamat),4569556.99,2026
Region V,Camarines Sur,173537,BLISS ELEMENTARY SCHOOL,3965477.56,2026
Region V,Camarines Sur,173553,Upper Lampog ES,1563355.4,2028
Region V,Camarines Sur,173557,Camarines Sur Sports Academy,1864456.4,2028
Region V,Camarines Sur,281549,PAG-ASA ELEMENTARY SCHOOL,1753345.4,2028
Region V,Camarines Sur,301946,Binauaanan High School,1503489.63,2027
Region V,Camarines Sur,301962,Altamarino-Clasio High School (formerly Curry High School),1932334.33,2027
Region V,Camarines Sur,302016,Pili National High School - Pili,1232253.44,2026
Region V,Camarines Sur,302017,"Gov. Mariano E. Villafuerte High School, Pili",1786644.55,2027
Region V,Camarines Sur,302018,V. Bagasina Sr. Memorial High School,1835276.26,2027
Region V,Camarines Sur,302022,Rodriguez National High School,1864337.55,2028
Region V,Camarines Sur,305780,Bikol High School For The Arts and Culture,2130860.32,2028
Region V,Camarines Sur,306060,LA PURISIMA PILI NATIONAL HIGH SCHOOL,1303759.01,2028
Region V,Camarines Sur,309716,San Jose Pili National High School,1166486.77,2028
Region V,Camarines Sur,309719,Doña Basilia S. Quilon Memorial High School (formerly:Bagong Sirang HS),2995333.44,2026
Region V,Camarines Sur,309749,BINOBONG HIGH SCHOOL,1983838.33,2025
Region V,Camarines Sur,309762,Concepcion F. Llorin National High School,2200293.33,2027
Region V,Camarines Sur,309763,Camarines Sur Sports Academy,2109926.3,2027
Region V,Camarines Sur,309773,Computer Science High School of Bicolandia,2008399.32,2027
Region V,Camarines Sur,112382,San Isidro ES,1222900,2027
Region V,Camarines Sur,112386,Sooc ES,1232448.75,2027
Region V,Camarines Sur,112524,Agaas PS,1102822.55,2028
Region V,Camarines Sur,112525,Antolon ES,3642290.46,2026
Region V,Camarines Sur,112526,Bacgong PS,2809558.09,2027
Region V,Camarines Sur,112527,Bahay ES,2855455.6,2028
Region V,Camarines Sur,112528,Bikal ES,1853466.7,2027
Region V,Camarines Sur,112529,Cabacongan ES,1877454.76,2027
Region V,Camarines Sur,112530,Cadong PS,1642443.87,2027
Region V,Camarines Sur,112531,Cagnipa PS,2864434.5,2026
Region V,Camarines Sur,112532,Canatuan PS,2321233.66,2026
Region V,Camarines Sur,112533,Caputatan PS,1244334.5,2026
Region V,Camarines Sur,112534,Caramoan CS,2112333,2026
Region V,Camarines Sur,112535,Colongcogong,2908387.33,2026
Region V,Camarines Sur,112536,Daraga ES,1983039.3,2027
Region V,Camarines Sur,112537,Gata ES,1872630.3,2028
Region V,Camarines Sur,112538,Gibgos Elementary School,2183334.88,2027
Region V,Camarines Sur,112539,Gogon Elementary School,1563833.3,2027
Region V,Camarines Sur,112540,Guijalo ES,1627993.3,2027
Region V,Camarines Sur,112541,Guinahoan Elementary School,2133647.97,2027
Region V,Camarines Sur,112542,Hanopol ES,2045436.87,2027
Region V,Camarines Sur,112543,Hanoy PS,1863738.3,2028
Region V,Camarines Sur,112544,Haponan Elementary School,1283737.3,2028
Region V,Camarines Sur,112545,Homatoy PS,2987363.33,2027
Region V,Camarines Sur,112546,Ilawod Elementary School,2190983.3,2028
Region V,Camarines Sur,112547,Lidong ES,2877262.3,2028
Region V,Camarines Sur,112548,Lubas ES,2193889.3,2028
Region V,Camarines Sur,112549,Malabog Elementary School,1763375.97,2028
Region V,Camarines Sur,112550,Maligaya Elementary School,2398323.33,2028
Region V,Camarines Sur,112551,Malindog PS,2831390.3,2028
Region V,Camarines Sur,112552,Mampirao E/S,2109383.3,2028
Region V,Camarines Sur,112553,Mandiclom ES,1989554.09,2027
Region V,Camarines Sur,112554,Maqueda Primary School,1957305.38,2027
Region V,Camarines Sur,112555,Minalaba ES,2274963.44,2027
Region V,Camarines Sur,112556,Oring ES,1293444.04,2027
Region V,Camarines Sur,112557,Oroc-Osoc PS,2673833.93,2027
Region V,Camarines Sur,112558,Pagolinan PS,2172032.66,2025
Region V,Camarines Sur,112559,Pandanan ES,2873993.33,2027
Region V,Camarines Sur,112560,Paniman ES,2433234.55,2027
Region V,Camarines Sur,112561,Patag-Guijalo Elementary School,6976544.5,2026
Region V,Camarines Sur,112562,Patag-Poloan ES,3244366.76,2027
Region V,Camarines Sur,112563,Pili-Centro Elementary School,2975094.56,2027
Region V,Camarines Sur,112564,Pili-Tabiguian Elementary School,3866644.75,2028
Region V,Camarines Sur,112565,Poloan ES,2856109.66,2027
Region V,Camarines Sur,112566,Salvacion Elementary School,2109837.09,2028
Region V,Camarines Sur,112567,San Francisco Elementary School,2983373,2028
Region V,Camarines Sur,112568,San Roque ES,3376222.3,2028
Region V,Camarines Sur,112569,Sta. Cruz ES,3389202.09,2028
Region V,Camarines Sur,112570,Tabgon ES,3268903.09,2028
Region V,Camarines Sur,112571,Tabiguian ES,3865445.97,2028
Region V,Camarines Sur,112572,Tabog ES,3254466.9,2026
Region V,Camarines Sur,112573,Terogo Elementary,3425458,2027
Region V,Camarines Sur,112574,Toboan E/S,5086649.66,2026
Region V,Camarines Sur,137076,LIPATA ELEMENTARY SCHOOL,2868855.77,2027
Region V,Camarines Sur,173514,Agawan (Sitio of Tabog),2019828.3,2027
Region V,Camarines Sur,173545,Pawican ES,2745458.65,2027
Region V,Camarines Sur,301943,Bikal Fishery School,2453373.3,2028
Region V,Camarines Sur,301974,Gibgos National High School,3442255.5,2028
Region V,Camarines Sur,301978,Guijalo National High School,3275435.54,2027
Region V,Camarines Sur,302008,Oring National High School,2755554.3,2028
Region V,Camarines Sur,302055,Tabgon National High School,2342134.4,2028
Region V,Camarines Sur,302060,Bonifacio D. Borebor Sr. HS (formerly:Tawog NHS),3546647.47,2026
Region V,Camarines Sur,302061,Tawog National High School - Eastern Coast NHS (Tawog),2764335.3,2026
Region V,Camarines Sur,302062,Tawog National High School - Northern Peninsula,2074467.5,2026
Region V,Camarines Sur,112589,Ason ES,1964334.4,2028
Region V,Camarines Sur,112590,Bahi ES,1684444.9,2028
Region V,Camarines Sur,112591,Binagasbasan ES,2125335.3,2028
Region V,Camarines Sur,112592,Burabod Elementary School,2975544.44,2027
Region V,Camarines Sur,112593,Cagamutan PS,2064555.3,2028
Region V,Camarines Sur,112594,Cagnipa ES,3100462.697,2025
Region V,Camarines Sur,112595,Canlong ES,2875334.55,2026
Region V,Camarines Sur,112596,Culapnit ES,3734434.44,2028
Region V,Camarines Sur,112597,Dangla ES,1975446,2028
Region V,Camarines Sur,112598,Del Pilar ES,2533346.66,2028
Region V,Camarines Sur,112599,Denrica ES,2366475.88,2028
Region V,Camarines Sur,112600,Garchitorena Central School,2294844.4,2028
Region V,Camarines Sur,112602,Magsaysay ES,2389228.33,2028
Region V,Camarines Sur,112603,Mansangat ES,2533456.44,2028
Region V,Camarines Sur,112604,Pambuhan Elementary School,3265033.44,2026
Region V,Camarines Sur,112605,Sagrada ES,3488736.4,2026
Region V,Camarines Sur,112606,San Antonio Elementary School,2097263.2,2028
Region V,Camarines Sur,112607,San Vicente ES,2854996.65,2028
Region V,Camarines Sur,112609,Tamiawon ES,3553356.55,2027
Region V,Camarines Sur,112611,Tinawagan PS,1833440.43,2027
Region V,Camarines Sur,301937,Bahi National High School,1947334.33,2028
Region V,Camarines Sur,301944,Binagasbasan National High School,1948333.04,2027
Region V,Camarines Sur,301945,Denrica NHS,1844933.3,2027
Region V,Camarines Sur,301949,Burabod National High school,1340944.04,2028
Region V,Camarines Sur,302011,Pambuhan National High School,1643334.3,2027
Region V,Camarines Sur,500468,Harrison Integrated School,1755333.6,2028
Region V,Camarines Sur,500469,Toytoy Integrated School,3255017.248,2025
Region V,Camarines Sur,500917,Sumaoy Integrated School,2532245.54,2027
Region V,Camarines Sur,112613,Abucayan Elementary School,2091833.99,2028
Region V,Camarines Sur,112614,Aroro ES,4066777.44,2026
Region V,Camarines Sur,112615,Balaynan Elementary School,3986655.43,2026
Region V,Camarines Sur,112616,Buyo Impact ES,2047304.45,2028
Region V,Camarines Sur,112617,Cagaycay ES,2163366.34,2028
Region V,Camarines Sur,112618,Catagbacan ES,1854366.44,2028
Region V,Camarines Sur,112619,Digdigon ES,1644355.4,2028
Region V,Camarines Sur,112620,Gimaga ES,2193834.46,2028
Region V,Camarines Sur,112621,Goa Central School,2533436.6,2027
Region V,Camarines Sur,112622,Halawig-Gogon Elementary School,1993383.44,2028
Region V,Camarines Sur,112623,Hiwacloy CS,1653455.54,2028
Region V,Camarines Sur,112624,Laki-Laki Elementary School,1422333.3,2028
Region V,Camarines Sur,112625,Lamon Elementary School,2432684.83,2028
Region V,Camarines Sur,112626,Matacla Elementary School,2133455.45,2027
Region V,Camarines Sur,112627,Maymatan CS,1643666.5,2027
Region V,Camarines Sur,112628,Maysalay ES,2715444.4,2027
Region V,Camarines Sur,112629,Napawon ES,2146277.4,2026
Region V,Camarines Sur,112630,Payatan ES,2332234.53,2027
Region V,Camarines Sur,112631,Pinaglabanan ES,1738893.3,2027
Region V,Camarines Sur,112632,Salog ES,2073653.34,2026
Region V,Camarines Sur,112633,San Isidro ES,2830930.33,2026
Region V,Camarines Sur,112634,Tabgon ES,2237535.5,2026
Region V,Camarines Sur,112635,Tagongtong ES,3454647.56,2026
Region V,Camarines Sur,112636,Tamban Elementary School,3766554.4,2026
Region V,Camarines Sur,112637,Taytay Elementary School,1126567.55,2027
Region V,Camarines Sur,300496,New Partido High School,2116782.22,2026
Region V,Camarines Sur,301975,Goa National High School,1762899.2,2026
Region V,Camarines Sur,301976,Pinaglabanan National High School,3900553.48,2026
Region V,Camarines Sur,302054,Tabgon High School,4002117.307,2025
Region V,Camarines Sur,305545,Goa Science High School,3258876.2,2027
Region V,Camarines Sur,305777,Philippine Science High School-Bicol Region Campus,3822123.23,2026
Region V,Camarines Sur,306052,LAMON NATIONAL HIGH SCHOOL,4839282.09,2028
Region V,Camarines Sur,309738,Payatan National High School,3243455.55,2026
Region V,Camarines Sur,309740,Visita De Salog High School,1982938.4,2026
Region V,Camarines Sur,309741,Juan L. Filipino Memorial High School,1866444.67,2027
Region V,Camarines Sur,501283,Lip-ac Integrated School (Sitio Catagbacan),2098383.55,2026
Region V,Camarines Sur,112638,Bocogan ES,2285548.08,2026
Region V,Camarines Sur,112639,Del Carmen ES,2643244.8,2026
Region V,Camarines Sur,112640,Guibahoy ES,3404265.385,2025
Region V,Camarines Sur,112641,Himanag Elementary School,2883293.2,2027
Region V,Camarines Sur,112642,Lagonoy North CS,2853356.8,2026
Region V,Camarines Sur,112643,Mangogon ES,2132444.4,2026
Region V,Camarines Sur,112644,Mapid ES,2783449.66,2026
Region V,Camarines Sur,112645,Olas ES,2346537.7,2027
Region V,Camarines Sur,112646,Paghaluban Community School,2023832.03,2028
Region V,Camarines Sur,112647,Pagsimbugan Elementary School,2113234.2,2028
Region V,Camarines Sur,112648,San Isidro ES,1928393.33,2028
Region V,Camarines Sur,112649,Sipaco ES,1879652.22,2026
Region V,Camarines Sur,112650,Sta. Cruz ES,1644545.77,2026
Region V,Camarines Sur,112651,Agosais Elementary School,1736393.03,2026
Region V,Camarines Sur,112652,Amoguis Elementary School,1874290.3,2026
